cycle number,Q discharge/mA.h
1.0,3296.239342702364
2.0,3295.7081737489148
3.0,3305.934167838407
4.0,3277.7198958095973
5.0,3273.4964805368377
6.0,3270.546424074166
7.0,3267.599142990585
8.0,3264.782690631916
9.0,3262.300600665961
10.0,3259.817507156441
11.0,3258.4568933653413
12.0,3255.6291199091247
13.0,3253.071086094156
14.0,3250.295191094158
15.0,3248.3826402379023
16.0,3246.2767437226007
17.0,3243.621378777264
18.0,3241.3559586437987
19.0,3239.322581550565
20.0,3236.741683669432
21.0,3234.0715246742107
22.0,3231.988840258788
23.0,3229.944679273001
24.0,3227.831195426427
25.0,3225.778359399279
26.0,20.9934578681098
27.0,3223.2571959434667
28.0,3220.301898678521
29.0,3217.685391196288
30.0,3215.3306848006173
31.0,3213.0795541488988
32.0,3211.146681660292
33.0,3208.491428313125
34.0,3206.497458457576
35.0,3203.9985981530763
36.0,3201.905751000435
37.0,3199.8721660331203
38.0,3197.7916289287623
39.0,3195.470779987118
40.0,3193.1921221343327
41.0,3191.391269903974
42.0,3189.2802011561407
43.0,3187.556274620362
44.0,3185.88685114136
45.0,3183.722548292777
46.0,3181.784431741267
47.0,3179.583659821371
48.0,3177.5584434472667
49.0,3175.827500322539
50.0,3173.485530268013
51.0,3171.690663975559
52.0,24.0213248594835
53.0,3169.347307551407
54.0,3167.0001668788
55.0,3164.4111411230465
56.0,3162.4806283608696
57.0,3160.285388225637
58.0,3158.316928291018
59.0,3156.553802211505
60.0,3154.37158230618
61.0,3152.823586065946
62.0,3150.418173876817
63.0,3148.7926037900097
64.0,3146.73140361274
65.0,3145.0710665466304
66.0,3143.199315439046
67.0,3141.32023361206
68.0,3140.017681048857
69.0,3138.029586933458
70.0,3135.89809993788
71.0,3134.834637083605
72.0,3132.795732534316
73.0,3131.855966041939
74.0,3130.085039722223
75.0,3127.842328523356
76.0,3126.649524703096
77.0,3124.790355472818
78.0,26.117838327501094
79.0,3123.370409939102
80.0,3120.979063313257
81.0,3119.308123376597
82.0,3117.3935571397587
83.0,3115.39507809014
84.0,3114.3829082430016
85.0,3112.914896901043
86.0,3111.063022637804
87.0,3109.736642952472
88.0,3107.537139700384
89.0,3106.489369256998
90.0,3105.426276501327
91.0,3103.824539507509
92.0,3102.289183504909
93.0,3100.768817355278
94.0,3099.1930884079275
95.0,3098.143694287107
96.0,3096.814469085287
97.0,3095.3900649338125
98.0,3093.962445179035
99.0,3092.4523407805714
100.0,3091.193271297475
101.0,3089.5596335476343
102.0,3088.33084953654
103.0,3086.861196808266
104.0,27.93341650878906
105.0,3086.0484346607814
106.0,3084.37316592855
107.0,3082.547497354331
108.0,3081.4805350455736
109.0,3080.054551080052
110.0,3078.7825319127032
111.0,3077.704230669895
112.0,3076.019888054743
113.0,3075.1071600619816
114.0,3073.668289257676
115.0,3072.525648976919
116.0,3070.934097631974
117.0,3069.860495509441
118.0,3068.691494247097
119.0,3067.295066724716
120.0,3065.617781593154
121.0,3064.731469009876
122.0,3063.785439599473
123.0,3062.583031410592
124.0,3061.614168255617
125.0,3060.0223712044267
126.0,3059.254252006834
127.0,3057.9912614375817
128.0,3057.188301652293
129.0,3055.617396030542
130.0,28.48446464477539
131.0,3054.975963123239
132.0,3053.58539575602
133.0,3051.841549771458
134.0,3050.9405866962347
135.0,3049.754023442113
136.0,3048.09042977946
137.0,3047.515014421385
138.0,3046.522894626734
139.0,3045.2635257992906
140.0,3044.261817324762
141.0,3043.057809993352
142.0,3042.125477216524
143.0,3040.9246950036627
144.0,3040.225473942055
145.0,3039.2019125493684
146.0,3038.274884501544
147.0,3037.381918595921
148.0,3036.102768884413
149.0,3035.0104970943203
150.0,3033.879485556914
151.0,3032.5798345479293
152.0,3032.533834736194
153.0,3031.654540155979
154.0,3030.4512316160744
155.0,3029.6666059966383
156.0,28.125694565429693
157.0,3029.065546160346
158.0,3028.002114501682
159.0,3026.657973798559
160.0,3025.72776822998
161.0,3024.825187949626
162.0,3023.840152234704
163.0,3023.171303205565
164.0,3021.9172907219786
165.0,3021.061615939942
166.0,3020.381281431208
167.0,3019.4473187053773
168.0,3018.559118333468
169.0,3017.761465361057
170.0,3017.026722937961
171.0,3016.1633448509365
172.0,3014.7671416756207
173.0,3014.126221343722
174.0,3012.880134814997
175.0,3012.338065495063
176.0,3011.7204685352917
177.0,3010.740885313042
178.0,3009.713042374538
179.0,3008.347122332084
180.0,3007.905620858834
181.0,3007.389064541695
182.0,28.41445964613172
183.0,3007.379690704888
184.0,3005.384721612686
185.0,3004.5988405133758
186.0,3003.063128548177
187.0,3002.892860803088
188.0,3001.584237183158
189.0,3001.202261152207
190.0,3000.5880791503914
191.0,2999.690186242676
192.0,2998.7573237358943
193.0,2998.127471400555
194.0,2997.135172652313
195.0,2996.4427657634837
196.0,2995.773344134522
197.0,2994.435659722627
198.0,2994.168656120064
199.0,2992.966288878853
200.0,2992.668404133301
201.0,2991.8878254229053
202.0,2991.3668560579417
203.0,2990.175102623835
204.0,2989.793109964732
205.0,2988.5749145400678
206.0,2987.74420578966
207.0,2986.959739284669
208.0,27.66401245185004
209.0,2986.606425729033
210.0,2985.297329267577
211.0,2984.3271424506297
212.0,2983.595821087784
213.0,2982.450902154133
214.0,2981.871664275443
215.0,2980.723944274087
216.0,2980.3362591512014
217.0,2979.929215890299
218.0,2979.192477870281
219.0,2978.074059308405
220.0,2977.19337607883
221.0,2976.011717971871
222.0,2975.772450005696
223.0,2974.940241183814
224.0,2974.687151728518
225.0,2973.611138075226
226.0,2972.7514566620557
227.0,2972.1253211212816
228.0,2971.08511702338
229.0,2970.8116477543126
230.0,2969.856083948022
231.0,2969.609099397922
232.0,2968.768374805772
233.0,2967.71541894423
234.0,26.878350549045138
235.0,2967.748476305338
236.0,2966.4240261794707
237.0,2965.3156192316383
238.0,2964.215527433133
239.0,2963.961460225021
240.0,2963.050505782064
241.0,2961.678264492863
242.0,2961.5663885523827
243.0,2960.6546879078496
244.0,2960.000116593016
245.0,2958.837300247669
246.0,2958.291159818519
247.0,2957.302224881591
248.0,2956.922092859022
249.0,2956.2291412188038
250.0,2955.287163072781
251.0,2954.8801970992013
252.0,2954.123211735027
253.0,2953.5532460671693
254.0,2952.603625485704
