cycle number,Q discharge/mA.h
1.0,3239.817809855414
2.0,3243.0393104215505
3.0,3244.777519196236
4.0,3244.115760028753
5.0,3241.817869805504
6.0,3240.477052803274
7.0,3239.7055110957863
8.0,3237.1290424203835
9.0,3233.518826320936
10.0,3231.2743279372826
11.0,3227.505639079316
12.0,3223.761153734268
13.0,3220.7044566468653
14.0,3217.3332346931984
15.0,3213.797092512885
16.0,3210.347957240261
17.0,3207.047588785265
18.0,3203.781793003473
19.0,3199.4798857811134
20.0,3195.2543769209838
21.0,3192.2828610239003
22.0,3188.3696606540257
23.0,3185.189530832656
24.0,3181.278275284152
25.0,3179.058781940782
26.0,25.96687294582791
27.0,3174.422267468264
28.0,3170.4157561977777
29.0,3167.1301076140667
30.0,3163.6286834187813
31.0,3160.845482292616
32.0,3157.831173107778
33.0,3154.832137682833
34.0,3151.761113243952
35.0,3149.162833772245
36.0,3146.021396967229
37.0,3143.119332527672
38.0,3140.604203805477
39.0,3138.124156120335
40.0,3135.402876471084
41.0,3133.395463440484
42.0,3129.970543899741
43.0,3127.695852788357
44.0,3125.6595606758647
45.0,3123.037691571726
46.0,3120.926872546117
47.0,3118.6576434581184
48.0,3116.5774104699653
49.0,3114.643359668104
50.0,3112.1014676573373
51.0,3109.597716971029
52.0,28.33739104926215
53.0,3107.121163088513
54.0,3104.601522461886
55.0,3102.331887693009
56.0,3099.89534434489
57.0,3097.731432985976
58.0,3095.867577111272
59.0,3094.221448199736
60.0,3091.527646812205
61.0,3089.858383981528
62.0,3087.304407905815
63.0,3085.311077276745
64.0,3083.2217305274794
65.0,3080.6380254787878
66.0,3078.3332196898077
67.0,3076.117277712132
68.0,3074.278784648165
69.0,3071.976235923393
70.0,3069.499942656657
71.0,3066.8907765139447
72.0,3064.60013219808
73.0,3062.278283633492
74.0,3060.083890862361
75.0,3057.2923063463013
76.0,3054.85524311469
77.0,3051.828635655384
78.0,30.56546148722331
79.0,3048.235119874537
80.0,3044.726436666533
81.0,3041.837078945584
82.0,3038.094571207141
83.0,3035.7294317083038
84.0,3033.092229564614
85.0,3030.0756543427174
86.0,3027.104009800616
87.0,3024.02227325616
88.0,3021.462519006484
89.0,3018.3103088867188
90.0,3015.711844320611
91.0,3012.267504235028
92.0,3011.173287039795
93.0,3006.396485915392
94.0,3002.886808846436
95.0,2999.091408565946
96.0,2996.1298347143547
97.0,2992.471945567628
98.0,2989.059317908394
99.0,2985.356059665932
100.0,2981.8862304249437
101.0,2978.495532403022
102.0,2974.267741187745
103.0,2969.773287548151
104.0,39.910012092827685
105.0,2965.3479334528247
106.0,2958.108004517008
107.0,2953.3017570164675
108.0,2947.284482996692
109.0,2942.250931768798
110.0,2935.625061735161
111.0,2930.633605062662
112.0,2924.7615044588238
113.0,2919.005574533147
114.0,2913.892000003524
115.0,2907.385418285726
116.0,2901.156359941001
117.0,2894.746324937747
118.0,2887.986487001003
119.0,2881.5755790467656
120.0,2874.8120418743238
121.0,2867.073765796034
122.0,2859.964333207196
123.0,2853.2705065506984
124.0,2845.624148882651
125.0,2838.2369865481205
126.0,2830.4711939961767
127.0,2823.314487676867
128.0,2816.037786321342
129.0,2808.6546830008947
130.0,50.43555482516819
131.0,2800.1808972550457
132.0,2789.133909643828
133.0,2779.675362308622
134.0,2770.7318520098183
135.0,2761.9438723391413
136.0,2754.010584729005
137.0,2746.637533595107
138.0,2738.591244605985
139.0,2731.214292319879
140.0,2722.928473205161
141.0,2714.807987784831
142.0,2706.551359234893
143.0,2698.535794724528
144.0,2689.744867450767
145.0,2681.189892943522
146.0,2673.077239572349
147.0,2664.407956423071
148.0,2655.871887825794
149.0,2647.849576971435
150.0,2637.850068967421
151.0,2628.673144170464
152.0,2619.218763752984
153.0,2611.135913825818
154.0,2601.123537787409
155.0,2590.4651665677898
156.0,64.59946480238173
157.0,2578.305140472005
158.0,2562.632353980441
159.0,2549.715773029242
160.0,2536.693597245957
161.0,2525.118503940294
162.0,2512.73007292684
